,Unnamed: 0,id,postcode,locality,state,long,lat,dc,type,status,sa3,sa3name,sa4,sa4name,region
5102,5640,5195,2825,BOGAN,NSW,147.30573,-31.934883000000006,NYNGAN LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5103,5641,20701,2825,BUDDABADAH,NSW,147.16268469999997,-31.95106116,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5104,5642,5196,2825,CANONBA,NSW,147.30573,-31.934883000000006,NYNGAN LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5105,5643,20702,2825,HONEYBUGLE,NSW,146.8800985,-31.83535199,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5106,5644,5197,2825,MIANDETTA,NSW,147.30573,-31.934883000000006,NYNGAN LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5107,5645,20703,2825,MULLA,NSW,147.3065314,-31.80289145,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5108,5646,5198,2825,MULLENGUDGERY,NSW,147.30573,-31.934883000000006,NYNGAN LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5109,5647,20704,2825,MURRAWOMBIE,NSW,147.224189,-31.18095255,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5110,5648,5199,2825,NYNGAN,NSW,147.30573,-31.934883000000006,NYNGAN LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5111,5649,20705,2825,PANGEE,NSW,146.7678758,-32.0108815,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5112,5650,5200,2825,WARRIGAL,NSW,147.30573,-31.934883000000006,New South Wales Country 5,,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5113,5651,16718,2826,BOGAN,NSW,147.4794,-32.0288,,,Updated 25-Mar-2020 SA3,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5114,5652,16719,2826,NEVERTIRE,NSW,147.6555,-31.8559,,,Updated 25-Mar-2020 SA3,10503.0,Dubbo,105.0,Far West and Orana,R3
5115,5653,5201,2827,BEARBONG,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5116,5654,5202,2827,BIDDON,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5117,5655,5203,2827,BREELONG,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5118,5656,5204,2827,COLLIE,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5119,5657,5205,2827,CURBAN,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5120,5658,5206,2827,GILGANDRA,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5121,5659,5207,2827,MERRIGAL,NSW,148.648353,-31.63315,GILGANDRA LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5122,5660,20706,2828,ARMATREE,NSW,148.49184330000003,-31.42558954,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5123,5661,5208,2828,BLACK HOLLOW,NSW,148.581142,-31.298962,GULARGAMBONE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5124,5662,5209,2828,BOURBAH,NSW,148.581142,-31.298962,GULARGAMBONE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5125,5663,5210,2828,GULARGAMBONE,NSW,148.581142,-31.298962,GULARGAMBONE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5126,5664,20707,2828,MOUNT TENANDRA,NSW,148.7649842,-31.20029702,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5127,5665,20708,2828,QUANDA,NSW,148.78553689999995,-31.09132163,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5128,5666,5211,2828,TONDERBURINE,NSW,148.581142,-31.298962,GULARGAMBONE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5129,5667,5212,2828,WARRUMBUNGLE,NSW,148.581142,-31.298962,GULARGAMBONE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5130,5668,20709,2829,BILLEROY,NSW,148.4543715,-30.63014904,Coonamble,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5131,5669,5213,2829,COMBARA,NSW,148.26126499999995,-30.766245,COONAMBLE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5132,5670,5214,2829,CONIMBIA,NSW,148.26126499999995,-30.766245,COONAMBLE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5133,5671,5215,2829,COONAMBLE,NSW,148.26126499999995,-30.766245,COONAMBLE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5134,5672,5216,2829,GILGOOMA,NSW,148.26126499999995,-30.766245,COONAMBLE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5135,5673,20710,2829,GUNGALMAN,NSW,147.99057549999995,-30.50717876,Coonamble,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5136,5674,5217,2829,MAGOMETON,NSW,148.26126499999995,-30.766245,COONAMBLE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5137,5675,20711,2829,NEBEA,NSW,148.5624197,-30.89157867,Coonamble,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5138,5676,20712,2829,PINE GROVE,NSW,148.68683,-30.89103192,Coonamble,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5139,5677,5218,2829,TERIDGERIE,NSW,148.26126499999995,-30.766245,COONAMBLE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5140,5678,20713,2829,TOOLOON,NSW,148.158758,-30.99937747,Coonamble,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5141,5679,20714,2829,URAWILKIE,NSW,148.7305245,-30.69454596,Coonamble,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5142,5680,20715,2829,WINGADEE,NSW,148.28385880000005,-30.52197868,Coonamble,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5143,5681,5219,2830,BALLIMORE,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5144,5682,5220,2830,BARBIGAL,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5145,5683,5221,2830,BENI,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5146,5684,5222,2830,BOOTHENBA,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5147,5685,5223,2830,BROCKLEHURST,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5148,5686,5224,2830,CUMBOOGLE,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5149,5687,5225,2830,DELROY GARDENS,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5150,5688,5226,2830,DICKYGUNDI,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5151,5689,5227,2830,DUBBO,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5152,5690,5228,2830,DUBBO DC,NSW,148.657282,-32.24224,Dubbo and Surrounding Areas,,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5153,5691,5229,2830,DUBBO EAST,NSW,148.657282,-32.24224,DUBBO EAST LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5154,5692,5230,2830,DUBBO GROVE,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5155,5693,5231,2830,DUBBO WEST,NSW,148.657282,-32.24224,DUBBO WEST LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5156,5694,5232,2830,ESCHOL,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5157,5695,5233,2830,EULOMOGO,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5158,5696,20716,2830,GOONOO FOREST,NSW,148.8770885,-32.01447034,Dubbo and Surrounding Areas,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5159,5697,5234,2830,KICKABIL,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5160,5698,5235,2830,MANERA HEIGHTS,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5161,5699,5236,2830,MINORE,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5162,5700,5237,2830,MOGRIGUY,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5163,5701,5238,2830,MURONBUNG,NSW,148.657282,-32.24224,Dubbo and Surrounding Areas,,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5164,5702,5239,2830,ORANA HEIGHTS,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5165,5703,5240,2830,RAWSONVILLE,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5166,5704,5241,2830,TALBRAGAR,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5167,5705,5242,2830,TERRAMUNGAMINE,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5168,5706,5243,2830,TOONGI,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5169,5707,5244,2830,TROY JUNCTION,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5170,5708,20717,2830,WAMBANGALANG,NSW,148.5008494,-32.56143424,Dubbo and Surrounding Areas,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5171,5709,5245,2830,WHYLANDRA CROSSING,NSW,148.657282,-32.24224,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5172,5710,5246,2831,ARMATREE,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5173,5711,5247,2831,BALLADORAN,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5174,5712,5248,2831,BRENDA,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5175,5713,5249,2831,BULLAGREEN,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5176,5714,5250,2831,BYROCK,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5177,5715,5251,2831,CARINDA,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5178,5716,5252,2831,COOLABAH,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5179,5717,5253,2831,ELONG ELONG,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5180,5718,5254,2831,EUMUNGERIE,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5181,5719,5255,2831,GEURIE,NSW,146.615174,-31.927892,GEURIE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5182,5720,5256,2831,GIRILAMBONE,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5183,5721,5257,2831,GOODOOGA,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5184,5722,5258,2831,HERMIDALE,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5185,5723,20718,2831,MACQUARIE MARSHES,NSW,147.630411,-30.69592531,New South Wales Country 5,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5186,5724,5259,2831,MERRYGOEN,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5187,5725,5260,2831,MURIEL,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5188,5726,5261,2831,NEILREX,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5189,5727,5262,2831,NEVERTIRE,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5190,5728,5263,2831,NUBINGERIE,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5191,5729,5264,2831,NYMAGEE,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5192,5730,5265,2831,PINE CLUMP,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5193,5731,5266,2831,PONTO,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5194,5732,5267,2831,QUAMBONE,NSW,146.615174,-31.927892,QUAMBONE LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5195,5733,5268,2831,TERRABELLA,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5196,5734,5269,2831,THE MARRA,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5197,5735,5270,2831,TOORAWEENAH,NSW,146.615174,-31.927892,TOORAWEENAH LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5198,5736,5271,2831,WESTELLA,NSW,146.615174,-31.927892,DUBBO DC,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5199,5737,5272,2831,WONGARBON,NSW,146.615174,-31.927892,WONGARBON LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5200,5738,5273,2832,ANGLEDOOL,NSW,147.983033,-29.958521,WALGETT LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5201,5739,5274,2832,BOOROOMA,NSW,147.983033,-29.958521,WALGETT LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5202,5740,5275,2832,BULYEROI,NSW,147.983033,-29.958521,Walgett,,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5203,5741,5276,2832,COME BY CHANCE,NSW,147.983033,-29.958521,WALGETT LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5204,5742,5277,2832,CRYON,NSW,147.983033,-29.958521,WALGETT LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5205,5743,5278,2832,CUMBORAH,NSW,147.983033,-29.958521,WALGETT LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5206,5744,20719,2832,GRAWIN OPAL FIELDS,NSW,147.6109368,-29.68175838,Walgett,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5207,5745,5279,2832,WALGETT,NSW,147.983033,-29.958521,WALGETT LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5208,5746,5280,2833,COLLARENEBRI,NSW,148.378523,-29.391492,COLLARENEBRI,Delivery Area,Updated 6-Feb-2020,11003.0,Moree - Narrabri,110.0,New England and North West,R3
5209,5747,20720,2834,ANGLEDOOL,NSW,147.9287091,-29.12157608,Dubbo 5,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5210,5748,5281,2834,LIGHTNING RIDGE,NSW,147.966635,-29.445997,LIGHTNING RIDGE,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5211,5749,5282,2835,BULLA,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5212,5750,5283,2835,CANBELEGO,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5213,5751,5284,2835,COBAR,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5214,5752,5285,2835,CUBBA,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5215,5753,5286,2835,GILGUNNIA,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5216,5754,5287,2835,IRYMPLE,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5217,5755,5288,2835,KERRIGUNDI,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5218,5756,5289,2835,KULWIN,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5219,5757,5290,2835,LERIDA,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5220,5758,5291,2835,NOONA,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5221,5759,5292,2835,SANDY CREEK,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5222,5760,5293,2835,TINDAREY,NSW,145.406579,-31.551822,COBAR DELIVERY,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5223,5761,5294,2836,GEMVILLE,NSW,143.270562,-31.498123,WILCANNIA,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5224,5762,5295,2836,WHITE CLIFFS,NSW,143.270562,-31.498123,WILCANNIA,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5225,5763,5296,2836,WILCANNIA,NSW,143.270562,-31.498123,WILCANNIA,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5226,5764,16720,2838,GOODOOGA,NSW,147.404,-29.3107,,,Updated 25-Mar-2020 SA3,10503.0,Dubbo,105.0,Far West and Orana,R3
5227,5765,5297,2839,BREWARRINA,NSW,146.94474,-29.8313,BREWARRINA LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5228,5766,20721,2839,COLLERINA,NSW,146.69171730000005,-29.51160991,Dubbo 5,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5229,5767,5298,2839,GONGOLGON,NSW,146.94474,-29.8313,BREWARRINA LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5230,5768,20722,2839,NARRAN LAKE,NSW,147.32084650000004,-29.8371247,Dubbo 5,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5231,5769,20723,2839,TALAWANTA,NSW,147.05998380000003,-29.60129298,Dubbo 5,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5232,5770,5299,2839,WEILMORINGLE,NSW,146.94474,-29.8313,BREWARRINA LPO,Delivery Area,Updated 6-Feb-2020,10501.0,Bourke - Cobar - Coonamble,105.0,Far West and Orana,R3
5233,5771,5300,2840,BARRINGUN,NSW,145.251371,-30.205908,BOURKE DELIVERY,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5234,5772,5015,2840,BOURKE,NSW,145.251371,-30.205908,BOURKE DELIVERY,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5235,5773,5016,2840,ENNGONIA,NSW,145.251371,-30.205908,BOURKE DELIVERY,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5236,5774,5017,2840,FORDS BRIDGE,NSW,145.251371,-30.205908,BOURKE DELIVERY,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5237,5775,20724,2840,GUMBALIE,NSW,145.2166226,-30.08082971,Bourke,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5238,5776,5018,2840,GUNDERBOOKA,NSW,145.251371,-30.205908,BOURKE DELIVERY,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5239,5777,20725,2840,HUNGERFORD,NSW,144.6153754,-29.1707458,Bourke,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5240,5778,5019,2840,LOUTH,NSW,145.251371,-30.205908,BOURKE DELIVERY,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5241,5779,20726,2840,NORTH BOURKE,NSW,146.0753866,-29.74530244,Bourke,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5242,5780,5020,2840,TILPA,NSW,145.251371,-30.205908,BOURKE DELIVERY,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5243,5781,5021,2840,URISINO,NSW,145.251371,-30.205908,BOURKE DELIVERY,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5244,5782,5022,2840,WANAARING,NSW,145.251371,-30.205908,BOURKE DELIVERY,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5245,5783,5023,2840,YANTABULLA,NSW,145.251371,-30.205908,BOURKE DELIVERY,Delivery Area,Updated 6-Feb-2020,10502.0,Broken Hill and Far West,105.0,Far West and Orana,R3
5246,5784,5024,2842,MENDOORAN,NSW,149.051954,-31.690852000000003,MENDOORAN LPO,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5247,5785,20727,2842,MOLLYAN,NSW,149.2014179,-31.58474786,Dubbo 4,Delivery Area,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
5248,5786,5025,2842,NEW MOLLYAN,NSW,149.051954,-31.690852000000003,Dubbo 4,,Updated 6-Feb-2020,10503.0,Dubbo,105.0,Far West and Orana,R3
