suburb,id,lng,lat
Tintinhull,1897,151.02156000000005,-31.0881699
Tiona,1898,152.519882,-32.304771
Tirrannaville,1899,149.6468889,-34.8649529
Tocumwal,1900,145.5641375,-35.8113782
Tolland,1901,147.3518433,-35.1446282
Tomago,1902,151.7025755,-32.8201131
Tomakin,1903,150.186243,-35.823331
Tomerong,1904,150.5736844,-35.064972999999995
Tomingley,1905,148.1531868,-32.572382899999994
Tooleybuc,1906,143.336798,-35.0279019
Tooma,1907,148.0583355,-35.9679454
Toongabbie,1908,150.93972250000004,-33.7941989
Toormina,1909,153.09213269999995,-30.3623188
Tootool,1910,146.99794,-35.25958989999999
Toowoon Bay,1911,151.497022,-33.360149
Toronto,1912,151.59806650000004,-33.0148841
Toukley,1913,151.531553,-33.26305200000001
Townsend,1914,153.225019,-29.46676
Towradgi,1915,150.896858,-34.3829265
Towrang,1916,149.7891869,-34.723874
Trangie,1917,147.9782757,-32.0279272
Tregear,1918,150.79581330000005,-33.7448815
Trentham Cliffs,1919,142.24617030000005,-34.23031140000001
Trundle,1920,147.71036999999995,-32.9166799
Trunkey Creek,1921,149.32470700000005,-33.819427000000005
Tubbul,1922,147.93692,-34.2561999
Tucki Tucki,1923,153.3268175,-28.9025699
Tuena,1924,149.318586,-33.956729
Tuggerah,1925,151.417056,-33.3046001
Tuggerawong,1926,151.4796224,-33.2812843
Tullamore,1927,147.56584650000005,-32.631899100000005
Tullarwalla,1928,150.490662,-35.111088
Tullera,1929,153.301651,-28.757017
Tullibigeal,1930,146.72123,-33.4178399
Tullimbar,1931,150.754639,-34.574207
Tumbarumba,1932,148.0105511,-35.7744842
Tumbi Umbi,1933,151.4443557,-33.3633013
Tumblong,1934,148.00975,-35.136059
Tumbulgum,1935,153.462677,-28.27412600000001
Tumut,1936,148.2205138,-35.302213
Tuncurry,1937,152.4986715,-32.1740841
Tuntable Creek,1938,153.265854,-28.631207
Tura Beach,1939,149.9159179,-36.8641424
Tuross Head,1940,150.119868,-36.043243
Turramurra,1941,151.13133100000005,-33.7202493
Turrella,1942,151.14322040000005,-33.9292125
Turvey Park,1943,147.3773637,-35.1217859
Tweed Heads,1944,153.52395769999995,-28.175716
Tweed Heads South,1945,153.5343475,-28.2070451
Tweed Heads West,1946,153.52810300000004,-28.1768574
Tyagarah,1947,153.545479,-28.585878000000005
Tyalgum,1948,153.2063446,-28.3565235
Uki,1949,153.3314092,-28.4144339
Ulamambri,1950,149.38407,-31.3310399
Ulladulla,1951,150.4764206,-35.3504261
Ulmarra,1952,153.03032969999995,-29.62803520000001
Ulong,1953,152.88549730000003,-30.2407396
Ultimo,1954,151.19718,-33.881344
Umina Beach,1955,151.3203107,-33.5219093
Unanderra,1956,150.84304,-34.461634000000004
Ungarie,1957,146.975226,-33.64058000000001
Upper Burringbar,1958,153.406467,-28.4505865
Upper Manilla,1959,150.671906,-30.632519
Upper Myall,1960,152.180801,-32.271214
Upper Wilsons Creek,1961,153.38692769999997,-28.5239082
Uralla,1962,151.4909629,-30.6502297
Urana,1963,146.2666944,-35.331556
Uranquinty,1964,147.2471122,-35.1925451
Urbenville,1965,152.54799340000002,-28.472979
Urunga,1966,153.009528,-30.4879674
Utungun,1967,152.84539840000005,-30.7196628
Vacy,1968,151.5742656,-32.5418129
Valentine,1969,151.6354028,-33.0098222
Valla,1970,152.9615416,-30.5625238
Valla Beach,1971,153.01101210000004,-30.5926827
Valley Heights,1972,150.5817966,-33.701632399999994
Varroville,1973,150.821899,-34.008713
Vaucluse,1974,151.278232,-33.859651
Villawood,1975,150.9800564,-33.8804488
Vincentia,1976,150.6758668,-35.069930799999995
Vineyard,1977,150.84135759999995,-33.632618900000004
Vittoria,1978,149.36519819999995,-33.4358341
Voyager Point,1979,150.9720816,-33.9632228
Wadalba,1980,151.45263590000005,-33.2636268
Wadbilliga,1981,,
Wagga Wagga,1982,147.3424072,-35.125316600000005
Wagstaffe,1983,151.342804,-33.523418
Wahroonga,1984,151.11664299999995,-33.719704
Waitara,1985,151.1031517,-33.7097669
Wakeley,1986,150.9113728,-33.869896600000004
Wakool,1987,144.39628000000005,-35.469838
Walcha,1988,,
Walcha Road,1989,151.59588090000003,-30.985921500000003
Walgett,1990,,
Walla Walla,1991,146.9005093,-35.7674874
Wallabadah,1992,150.82981,-31.53881
Wallabi Point,1993,152.56170869999997,-31.9827647
Wallacia,1994,150.6501312,-33.897499
Wallaga Lake,1995,150.07218899999995,-36.378437
Wallagoot,1996,149.92996200000005,-36.763981
Wallalong,1997,151.65337140000003,-32.6951455
Wallarah,1998,151.45408600000005,-33.241615
Wallarobba,1999,151.68634440000002,-32.5020231
Wallendbeen,2000,148.1590556,-34.5217451
Wallerawang,2001,150.06816640000002,-33.4074925
Wallsend,2002,151.6718605,-32.8989535
Wamberal,2003,151.4459192,-33.41867
Wamboin,2004,149.2988447,-35.2513363
Wambool,2005,149.74805,-33.5014899
Wandandian,2006,150.51212900000004,-35.0875249
Wangi Wangi,2007,151.5882733,-33.0704704
Warabrook,2008,151.7145863,-32.8902935
Waratah,2009,151.722219,-32.898644
Waratah West,2010,151.718048,-32.895565000000005
Wardell,2011,153.4661294,-28.95177
Wards River,2012,151.93671840000005,-32.22096380000001
Wareemba,2013,151.1311726,-33.8577143
Warialda,2014,150.57429530000005,-29.5430907
Warialda Rail,2015,150.53723100000005,-29.58161
Warilla,2016,150.859252,-34.55874
Warners Bay,2017,151.64881599999995,-32.968039000000005
Warnervale,2018,151.4224122,-33.233631800000005
Warragai Creek,2019,152.98866999999996,-29.5481799
Warragamba,2020,150.6039634,-33.8911541
Warragoon,2021,145.17463700000005,-35.59964799999999
Warral,2022,150.86345,-31.1595199
Warrawee,2023,151.121658,-33.724178
Warrawong,2024,150.88961819999997,-34.4926104
Warrell Creek,2025,152.8928974,-30.7703522
Warren,2026,147.8339719,-31.7032252
Warriewood,2027,151.2903904,-33.681493
Warrimoo,2028,150.6027852,-33.7222516
Warwick Farm,2029,150.92307759999997,-33.912573200000004
Watanobbi,2030,151.42945759999995,-33.2731611
Waterfall,2031,150.9944924,-34.134502000000005
Waterloo,2032,151.1999835,-33.8992455
Waterview Heights,2033,152.871748,-29.663918
Watsons Bay,2034,151.2838878,-33.8443689
Wattamondara,2035,148.606167,-33.9392029
Wattle Flat,2036,149.6932309,-33.1411073
Wattle Grove,2037,150.9443511,-33.955203999999995
Wauchope,2038,152.7262591,-31.457591
Waverley,2039,151.254446,-33.900873
Waverly,2040,,
Waverton,2041,151.1957655,-33.8384237
Wedderburn,2042,150.818573,-34.13538
Wee Jasper,2043,148.6610695,-35.057253
Wee Waa,2044,149.4420942,-30.2255853
Weedallion,2045,147.93835,-34.1948399
Weetaliba,2046,149.58553,-31.6398999
Weethalle,2047,146.6206,-33.8765199
Weismantels,2048,151.94400090000005,-32.2569089
Welby,2049,150.42164340000005,-34.4410316
Wellington,2050,148.9467563,-32.5539731
Wells Crossing,2051,153.059479,-29.892488
Wentworth,2052,,
Wentworth Falls,2053,150.374877,-33.7103541
Wentworth Point,2054,151.07565780000004,-33.8289501
Wentworthville,2055,150.9714186,-33.804694399999995
Werombi,2056,150.593918,-33.982632
Werri Beach,2057,150.833115,-34.735912
Werrington,2058,150.75668480000004,-33.7676524
Werrington County,2059,150.74166069999995,-33.7465473
Werrington Downs,2060,150.735466,-33.740800799999995
Werris Creek,2061,150.646955,-31.351284000000003
West Albury,2062,146.88692659999995,-36.069875
West Ballina,2063,153.5359671,-28.8643461
West Bathurst,2064,149.558624,-33.411861
West Gosford,2065,151.3192323,-33.42229349999999
West Hoxton,2066,150.8316066,-33.9212968
West Kempsey,2067,152.8278064,-31.081148
West Nowra,2068,150.593521,-34.891834
West Pennant Hills,2069,151.0404115,-33.754256899999994
West Pymble,2070,151.1285255,-33.7620792
West Ryde,2071,151.093316,-33.810333
West Tamworth,2072,150.9044811,-31.0972142
West Wallsend,2073,151.582719,-32.902721
West Wiangaree,2074,152.9555334,-28.4994589
West Wollongong,2075,150.873448,-34.4248725
West Wyalong,2076,147.20857560000005,-33.9229795
Westbrook,2077,151.2914843,-32.4576461
Westdale,2078,150.878231,-31.09533
Westleigh,2079,151.0689469,-33.720421
Westmead,2080,150.98855369999995,-33.8092224
Weston,2081,151.4438042,-32.8125022
Wetherill Park,2082,150.9141401,-33.8474607
Whalan,2083,150.813324,-33.754852
Whale Beach,2084,151.33005459999995,-33.610983000000004
Wheeler Heights,2085,151.277908,-33.732758000000004
Whitebridge,2086,151.700248,-32.9863851
Whiteman Creek,2087,152.839951,-29.581217
Whittingham,2088,151.20001000000005,-32.6044299
Whitton,2089,146.182861,-34.517727
Wiangaree,2090,152.96552,-28.51252
Wickham,2091,151.7568434,-32.9206793
Wilberforce,2092,150.8589818,-33.5468763
Wiley Park,2093,151.069249,-33.925090000000004
Willawarrin,2094,152.62794499999995,-30.930237
Willbriggie,2095,145.9997211,-34.567552500000005
Williamtown,2096,151.79501000000005,-32.812929
Willmot,2097,150.7892,-33.725613
Willoughby,2098,151.19974480000005,-33.803882
Willoughby East,2099,151.203903,-33.797436
Willow Tree,2100,150.7266846,-31.64912
Wilton,2101,150.6836832,-34.2285985
Wimbledon,2102,149.43175,-33.5437399
Windale,2103,151.68256340000005,-32.9927366
Windang,2104,150.8685724,-34.53169510000001
Windella,2105,151.478668,-32.70417
Windermere Park,2106,151.529968,-33.114887
Windradyne,2107,149.5461559,-33.404957
Windsor,2108,150.80620119999998,-33.6248877
Windsor Downs,2109,150.81,-33.657
Wingello,2110,150.1577179,-34.6929233
Wingen,2111,150.8808972,-31.8958446
Wingham,2112,152.3609935,-31.86803069999999
Winmalee,2113,150.5997763,-33.6823561
Winston Hills,2114,150.9690678,-33.7729627
Wirragulla,2115,151.7425137,-32.4629344
Wirrimbi,2116,152.923141,-30.666615000000004
Wirrinya,2117,147.80383999999995,-33.672019899999995
Wisemans Ferry,2118,150.98593,-33.384905
Wolgan Valley,2119,150.195667,-33.2528788
Wollar,2120,149.9502946,-32.360299
Wolli Creek,2121,151.1516757,-33.93444760000001
Wollombi,2122,151.1421575,-32.9378156
Wollongbar,2123,153.40411509999996,-28.8144006
Wollongong,2124,150.89004409999995,-34.43477539999999
Wollstonecraft,2125,151.1915379,-33.8324211
Wollumboola,2126,150.710342,-34.940909999999995
Wollun,2127,151.42887,-30.84150989999999
Wolumla,2128,149.8099333,-36.83383329999999
Wombarra,2129,150.9532816,-34.2756766
Wombat,2130,148.23128369999995,-34.4128414
Wombeyan Caves,2131,149.96928459999995,-34.3088155
Womboota,2132,144.6705,-35.91511989999999
Wondabyne,2133,151.2569349,-33.4921365
Wondalga,2134,148.121094,-35.40853900000001
Wongarbon,2135,148.75986,-32.3353899
Wongawilli,2136,150.763779,-34.478359000000005
Wongwibinda,2137,152.171391,-30.298357
Woodberry,2138,151.6733658,-32.7912842
Woodbine,2139,150.8258791,-34.049124799999994
Woodburn,2140,153.34249680000005,-29.07186909999999
Woodcroft,2141,150.879471,-33.748577000000004
Woodenbong,2142,152.61225459999997,-28.3887413
Woodford,2143,150.4711709,-33.7352358
Woodford Island,2144,153.116135,-29.495516
Woodlawn,2145,153.29318500000005,-28.785932
Woodpark,2146,150.9634822,-33.841032500000004
Woodrising,2147,151.6060424,-32.982037899999995
Woodstock,2148,150.4184804,-35.33874870000001
Woodville,2149,,
Woolbrook,2150,151.35263,-30.9645199
Woolgoolga,2151,153.19270790000004,-30.1246005
Wooli,2152,153.2658249,-29.86690849999999
Woollahra,2153,151.2371103,-33.890500200000005
Woollamia,2154,150.6594145,-35.0298378
Woolloomooloo,2155,151.2155164,-33.87286450000001
Woolooware,2156,151.14080800000005,-34.052741
Wooloweyah,2157,153.345459,-29.47972099999999
Woolwich,2158,151.1707158,-33.84012209999999
Woomargama,2159,147.324422,-35.911455
Woombah,2160,153.282501,-29.360332
Woongarrah,2161,151.49381,-33.2419291
Woonona,2162,150.9043811,-34.3486348
Wootton,2163,152.3029324,-32.296436
Woronora,2164,151.0408086,-34.029687
Woronora Heights,2165,151.02739,-34.035282
Worrigee,2166,150.62893380000003,-34.9024994
Woy Woy,2167,151.32161340000005,-33.4934605
Woy Woy Bay,2168,151.313293,-33.48362
Wyalong,2169,147.3484618,-33.9348176
Wyangala,2170,148.947678,-33.966946
Wyee,2171,151.4805363,-33.1749617
Wyee Point,2172,151.519821,-33.14513
Wymah,2173,147.2660984,-36.0391995
Wyoming,2174,151.3456397,-33.3994409
Wyong,2175,151.4258571,-33.2861595
Wyong Creek,2176,151.3280946,-33.2555138
Wyongah,2177,151.487595,-33.269787
Yagoona,2178,151.02128290000005,-33.897525200000004
Yallah,2179,150.783766,-34.54144470000001
Yamba,2180,153.3514455,-29.439314000000003
Yanco,2181,146.40572,-34.6039999
Yanderra,2182,150.5731057,-34.3225219
Yanga,2183,143.557443,-34.635844
Yannergee,2184,150.03423,-31.4447599
Yarra,2185,149.6315726,-34.786044700000005
Yarrabandai,2186,147.56925,-33.1293999
Yarramalong,2187,151.279056,-33.224268
Yarramundi,2188,150.6697604,-33.639980200000004
Yarravel,2189,152.738464,-31.036203000000004
Yarrawarrah,2190,151.03298999999996,-34.054375
Yarrawonga Park,2191,151.544342,-33.101078
Yarrowyck,2192,151.376266,-30.475578
Yass,2193,148.9077154,-34.8290036
Yathella,2194,147.465302,-34.927292
Yattalunga,2195,151.36303700000005,-33.46729699999999
Yatte Yattah,2196,150.4306107,-35.2623609
Yellow Rock,2197,150.641922,-33.696739
Yenda,2198,146.1892247,-34.2468682
Yennora,2199,150.9595989,-33.8582874
Yeoval,2200,148.6492151,-32.752871299999995
Yerong Creek,2201,147.05809,-35.387249
Yerrinbool,2202,150.5413353,-34.3720597
Yerriyong,2203,150.5287835,-34.9441728
Yetholme,2204,149.829102,-33.446490999999995
Yetman,2205,150.778198,-28.904196
Yoogali,2206,146.084365,-34.300498
Young,2207,148.2956131,-34.3119467
Yowie Bay,2208,151.1045549,-34.04441449999999
Zetland,2209,151.2074949,-33.9068178
