suburb_id,suburb,postcode,name,types,rating,user_ratings_total,lng,lat,formatted_address
899,Chatswood,2067,The Orchard,orchard,4,1100,151.1815114,-33.7964233,"455 Victoria Ave, Chatswood NSW 2067, Australia"
899,Chatswood,2067,Orchard Day Spa & Massage（Chatswood）,orchard,4.8,20,151.1860362,-33.7960366,"5/71-73 Archer St, Chatswood NSW 2067, Australia"
948,Clunes,2480,The Orchard Estate,orchard,3.8,5,153.3797932,-28.7367685,"1344 Bangalow Rd, Clunes NSW 2480, Australia"
1135,Cronulla,2230,Royal Orchard Thai,orchard,4,62,151.153502,-34.053241,"5/1 Ocean Grove Ave, Cronulla NSW 2230, Australia"
1227,Darkes Forest,2508,Appleshack at Glenbernie Orchard,orchard,4.7,164,150.917417,-34.236595,"259 Darkes Forest Rd, Darkes Forest NSW 2508, Australia"
1230,Darlinghurst,2010,Orchard Financial Chartered Accountants & Bookkeeping,orchard,0,0,151.2139574,-33.8773832,"223 Liverpool St, Darlinghurst NSW 2010, Australia"
1294,Dorrigo,2453,Mountain Fresh Orchard,orchard,0,0,152.6731351,-30.31678609999999,"300 Old Coast Rd, Dorrigo NSW 2453, Australia"
1413,Elderslie,2570,Macarthur Turf & Orchard,orchard,4.1,17,150.710954,-34.064581,"130 MacArthur Rd, Elderslie NSW 2570, Australia"
1460,Erskineville,2043,Orchard Grove PTY Ltd.,orchard,0,0,151.185277,-33.905501,"1 Coulson St, Erskineville NSW 2043, Australia"
1481,Eungella,2484,The River Orchard,orchard,1,1,153.3039857,-28.3556571,"Tyalgum Rd, Eungella NSW 2484, Australia"
1488,Eurunderee,2850,Roth Family Orchard,orchard,4.4,12,149.6131776,-32.5493433,"108 Eurunderee Ln, Eurunderee NSW 2850, Australia"
1488,Eurunderee,2850,10's Estate Cherry Orchard,orchard,5,1,149.6018815,-32.5507114,"157/159 Craigmoor Rd, Eurunderee NSW 2850, Australia"
1730,Goolgowi,2652,Walnuts Australia Tabbita Orchard,orchard,5,1,145.7129999,-34.070385,"Goolgowi NSW 2652, Australia"
1778,Green Pigeon,2474,Green Pigeon Orchard,orchard,0,0,153.0694689,-28.5020549,"702 Green Pigeon Rd, Green Pigeon NSW 2474, Australia"
1780,Green Valley,2168,Rundle Rd Near Orchard Rd,orchard,0,0,150.875766,-33.90715300000001,"New South Wales 2168, Australia"
1780,Green Valley,2168,Rundle Rd after Orchard Rd,orchard,0,0,150.875854,-33.905987,"Green Valley NSW 2168, Australia"
1809,Grose Vale,2753,Enniskillen Orchard,orchard,4.4,12,150.6531971,-33.5780586,"753 Grose Vale Rd, Grose Vale NSW 2753, Australia"
