suburb_id,suburb,postcode,name,types,rating,user_ratings_total,lng,lat,formatted_address
3337,Pucawan,2666,Pucawan,train_station,0,0,147.35133,-34.3968099,"Pucawan NSW 2666, Australia"
3340,Pullabooka,2810,Pullabooka,train_station,5,1,147.76453,-33.7503099,"Pullabooka NSW 2810, Australia"
3343,Punchbowl,2460,Punchbowl Station,train_station,3.3,42,151.0555281,-33.9253493,"Punchbowl NSW 2196, Australia"
3350,Pymble,2073,Pymble Station,train_station,3.5,25,151.1419637,-33.7446757,"Pymble NSW 2073, Australia"
3355,Quakers Hill,2763,Quakers Hill Station,train_station,4.3,29,150.886186,-33.7274173,"Quakers Hill NSW 2763, Australia"
3358,Quandary,2666,Quandary,train_station,0,0,147.3156529,-34.3858983,"Quandary NSW 2665, Australia"
3359,Quandialla,2721,Quandialla,train_station,5,1,147.79839,-34.0129399,"Quandialla NSW 2721, Australia"
3360,Queanbeyan,2620,Queanbeyan Station,train_station,3.8,10,149.227646,-35.342892,"Queanbeyan NSW 2620, Australia"
3370,Quipolly,2343,Quipolly,train_station,0,0,150.65528,-31.4265599,"Quipolly NSW 2343, Australia"
3371,Quirindi,2343,Quirindi Station,train_station,4.3,3,150.6810296,-31.50528079999999,"Quirindi NSW 2343, Australia"
3374,Raglan,2795,Raglan,train_station,4,2,149.6519305,-33.4334248,"Raglan NSW 2795, Australia"
3387,Rankins Springs,2669,Rankins Springs,train_station,0,0,146.26611,-33.8418999,"Rankins Springs NSW 2669, Australia"
3389,Rappville,2469,Rappville,train_station,5,1,152.95297,-29.0866099,"Rappville NSW 2469, Australia"
3393,Ravensworth,2330,Ravensworth,train_station,4,1,151.05836,-32.4419899,"Ravensworth NSW 2330, Australia"
3414,Reefton,2666,Reefton,train_station,0,0,147.43482,-34.2431699,"Reefton NSW 2666, Australia"
3415,Regents Park,2143,Regents Park,train_station,3.6,14,151.0241466,-33.882979,"Regents Park NSW 2143, Australia"
3420,Rennie,2646,Rennie,train_station,5,3,146.13319,-35.8080599,"Rennie NSW 2646, Australia"
3420,Rennie,2646,Warragoon,train_station,0,0,146.04113,-35.8205499,"Rennie NSW 2646, Australia"
3426,Revesby,2212,Revesby Station,train_station,4.3,45,151.0148924,-33.9524486,"Revesby NSW 2212, Australia"
3430,Rhodes,2138,Rhodes Station,train_station,4.1,62,151.0870825,-33.8305508,"Rhodes NSW 2138, Australia"
3432,Richmond,2755,Richmond Station,train_station,4.3,16,150.7525297,-33.5988159,"Richmond NSW 2753, Australia"
3432,Richmond,2755,East Richmond Station,train_station,4,6,150.7591251,-33.6017917,"Richmond NSW 2753, Australia"
3441,Riverstone,2765,Riverstone Station,train_station,3.5,13,150.8604169,-33.6790725,"Riverstone NSW 2765, Australia"
3444,Riverwood,2210,Riverwood Station,train_station,3.6,33,151.0524899,-33.9514785,"Riverwood NSW 2210, Australia"
3447,Robertson,2577,Robertson Bus,train_station,4.5,6,150.5937632,-34.5908629,"Yarranga St, Robertson NSW 2577, Australia"
3452,Rockdale,2216,Rockdale Station,train_station,3.9,61,151.1367137,-33.9522623,"Rockdale NSW 2216, Australia"
3467,Rooty Hill,2766,Rooty Hill Station,train_station,3.5,23,150.8451541,-33.771561,"Rooty Hill NSW 2766, Australia"
3484,Roseville,2069,Roseville Station,train_station,3.9,28,151.1772549,-33.7841736,"Roseville NSW 2069, Australia"
3488,Rossglen,2439,Rossglen,train_station,0,0,152.72673,-31.6631199,"Rossglen NSW 2439, Australia"
3524,Rydal,2790,Rydal Station,train_station,5,2,150.0318547,-33.4839135,"Rydal NSW 2790, Australia"
3529,Rylstone,2849,Rylstone,train_station,0,0,149.97404,-32.7956199,"Rylstone NSW 2849, Australia"
3569,Sawtell,2452,Sawtell Station,train_station,4,3,153.0975451,-30.3595211,"Hulberts Rd, Sawtell NSW 2452, Australia"
3571,Scarborough,2515,Scarborough Station,train_station,4,4,150.9658586,-34.2649126,"Scarborough NSW 2515, Australia"
3573,Schofields,2762,Schofields Station,train_station,3.8,32,150.8738676,-33.7046401,"Schofields NSW 2762, Australia"
3574,Scone,2337,Scone Station,train_station,3.8,5,150.8670102,-32.0468766,"Scone NSW 2337, Australia"
3587,Sefton,2162,Sefton Station,train_station,4.2,15,151.0114608,-33.8852346,"Sefton NSW 2162, Australia"
3590,Seven Hills,2147,Seven Hills Station,train_station,3.7,62,150.9361701,-33.7742788,"The Centre, Terminus Rd, Seven Hills NSW 2147, Australia"
3598,Shannon Brook,2470,Shannon Brook,train_station,0,0,153.0081,-28.9199199,"Shannon Brook NSW 2470, Australia"
3613,Shortland,2307,Sandgate Station,train_station,2,4,151.702881,-32.872379,"Shortland NSW 2304, Australia"
3619,Singleton,2330,Singleton Station,train_station,4,6,151.1656322,-32.5719709,"Singleton NSW 2330, Australia"
3652,South Grafton,2460,Grafton Station,train_station,4,16,152.9416976,-29.703627,"Crisp Ave, South Grafton NSW 2460, Australia"
3659,South Lismore,2480,Lismore Railway Station,train_station,2,8,153.2688547,-28.81042769999999,"Norco Ln, South Lismore NSW 2480, Australia"
3686,Spring Hill,2800,Lysaghts Station,train_station,3,4,150.8760279,-34.4548827,"Spring Hill NSW 2500, Australia"
3686,Spring Hill,2800,Spring Hill,train_station,0,0,149.15606,-33.3992399,"Spring Hill NSW 2800, Australia"
3696,Springwood,2777,Springwood Station,train_station,3.8,27,150.5637654,-33.6989315,"Springwood NSW 2777, Australia"
3708,St Leonards,2065,St Leonards Station,train_station,4.1,77,151.1941899,-33.8223718,"St Leonards NSW 2065, Australia"
3713,St Peters,2044,St Peters,train_station,3.7,51,151.1803033,-33.9074985,"St Peters NSW 2044, Australia"
3716,Stanbridge,2705,Dandinya,train_station,0,0,146.24298,-34.5400199,"Stanbridge NSW 2705, Australia"
3720,Stanmore,2048,Stanmore,train_station,3.9,29,151.1639107,-33.8946689,"Trafalgar St, Stanmore NSW 2048, Australia"
3723,Stanwell Park,2508,Stanwell Park Station,train_station,3,8,150.9813111,-34.2262528,"Stanwell Park NSW 2508, Australia"
3731,Stockinbingal,2725,Stockinbingal,train_station,0,0,147.86815,-34.4981699,"Stockinbingal NSW 2725, Australia"
3731,Stockinbingal,2725,Gundibindyal,train_station,0,0,147.78984,-34.4762199,"Stockinbingal NSW 2725, Australia"
