suburb_id,suburb,bus stop,coffee shop,dental,hair care,motor repair,restaurant,orchard,clothing store
1677,Glen Ward,0,0,0,0,0,0,0,0
1678,Glen William,0,0,0,0,0,0,0,0
1679,Glenbawn,0,0,0,0,0,0,0,0
1680,Glenbrook,35,5,4,4,0,9,2,4
1681,Glencoe,1,1,0,0,0,1,0,0
1682,Glendale,25,6,5,5,1,25,0,11
1683,Glendenning,26,3,0,2,18,7,1,3
1684,Glendon,0,0,0,0,0,0,0,0
1685,Glendon Brook,0,0,0,0,0,0,0,0
1686,Glenelg,0,0,0,0,0,0,0,0
1687,Glenellen,0,0,0,0,0,0,0,0
1688,Glenfield,36,4,5,4,0,6,0,0
1689,Glenfield Park,14,4,0,0,0,5,0,1
1690,Glengarrie,0,0,0,0,0,0,0,0
1691,Glenhaven,45,2,3,2,0,2,0,2
1692,Gleniffer,0,0,0,0,0,0,0,0
1693,Glenmore,0,0,0,0,0,0,0,0
1694,Glenmore Park,55,7,6,4,0,16,0,5
1695,Glennies Creek,0,0,0,0,0,0,0,0
1696,Glenning Valley,20,0,1,0,0,0,0,0
1697,Glenorie,19,2,1,4,5,3,0,0
1698,Glenquarie,0,0,0,0,0,0,0,0
1699,Glenquarry,1,0,0,0,0,0,0,0
1700,Glenreagh,1,0,0,0,0,1,0,0
1701,Glenridding,0,0,0,1,0,0,0,0
1702,Glenrock,0,0,0,0,0,0,0,0
1703,Glenroy,0,0,0,0,0,0,0,0
1704,Glenthorne,0,0,0,0,1,2,0,0
1705,Glenugie,0,0,0,0,0,0,0,0
1706,Glenwood,51,3,2,3,0,10,0,2
1707,Glenworth Valley,0,0,0,0,0,0,5,0
1708,Glossodia,26,0,0,1,1,2,1,0
1709,Gloucester,1,2,2,4,6,12,0,8
1710,Gloucester Tops,0,0,0,0,0,0,0,0
1711,Goat Island,0,0,0,0,0,0,0,0
1712,Gobarralong,0,0,0,0,0,0,0,0
1713,Gobbagombalin,2,0,0,0,0,0,0,0
1714,Gocup,0,0,0,0,0,0,0,0
1715,Godfreys Creek,0,0,0,0,0,0,0,0
1716,Gogeldrie,0,0,0,0,0,0,0,0
1717,Gol Gol,1,1,0,0,1,0,0,0
1718,Gollan,0,0,0,0,0,0,0,0
1719,Golspie,0,0,0,0,0,0,0,0
1720,Gongolgon,1,0,0,0,0,0,0,0
1721,Gonn,0,0,0,0,0,0,0,0
1722,Goobarragandra,0,0,0,0,0,1,0,0
1723,Good Forest,0,0,0,0,0,0,0,0
1724,Good Hope,0,0,0,0,0,0,0,0
1725,Goodmans Ford,0,0,0,0,0,0,0,0
1726,Goodnight,0,0,0,0,0,0,0,0
1727,Goodooga,0,0,0,0,0,0,0,0
1728,Goodwood Island,0,0,0,0,0,0,0,0
1729,Googong,6,1,0,1,1,1,0,1
1730,Goolgowi,0,0,0,0,1,0,1,0
1731,Goolhi,0,0,0,0,0,0,0,0
1732,Goolma,0,0,0,0,0,0,0,0
1733,Goolmangar,1,0,0,0,0,0,0,0
1734,Gooloogong,0,0,0,0,0,0,0,0
1735,Goombargana,0,0,0,0,0,0,0,0
1736,Goonellabah,17,5,4,4,7,10,1,1
1737,Goonengerry,1,0,0,0,1,0,0,1
1738,Goonoo Forest,0,0,0,0,0,0,0,0
1739,Goonoo Goonoo,0,0,0,0,0,0,0,0
1740,Goonumbla,0,0,0,0,0,0,0,0
1741,Goorangoola,0,0,0,0,0,0,0,0
1742,Goorianawa,0,0,0,0,0,0,0,0
1743,Gordon,14,10,21,12,1,30,0,6
1744,Gorge Creek,0,0,0,0,0,0,0,0
1745,Gormans Hill,4,0,0,0,1,0,1,0
1746,Gorokan,35,1,2,4,4,7,0,4
1747,Gosford,34,21,18,19,17,38,1,17
1748,Gosforth,0,0,0,0,0,0,0,0
1749,Gostwyck,0,0,0,0,0,0,0,1
1750,Goulburn,11,20,13,26,56,58,8,29
1751,Goulburn Dc,0,0,0,0,0,0,0,0
1752,Goulburn North,0,0,0,0,0,0,0,0
1753,Gouldsville,0,0,0,0,0,0,0,0
1754,Gowan,0,0,0,0,0,0,0,0
1755,Gowang,0,0,0,0,0,0,0,0
1756,Gowrie,0,0,0,0,0,0,0,0
1757,Grabben Gullen,1,0,0,0,0,0,1,0
1758,Gradys Creek,0,0,0,0,0,0,0,0
1759,Grafton,0,19,12,26,19,36,0,31
1760,Gragin,0,0,0,0,0,0,0,0
1761,Grahamstown,1,0,0,0,0,0,0,0
1762,Graman,0,0,0,0,0,0,0,0
1763,Grants Beach,0,0,0,0,0,0,0,0
1764,Granville,41,12,8,12,28,32,0,9
1765,Grasmere,8,0,0,0,0,0,0,0
1766,Grassy Head,0,0,0,0,0,1,0,0
1767,Grattai,0,0,0,0,0,0,0,0
1768,Gravesend,0,0,0,0,0,0,0,0
1769,Grawin Opal Fields,0,0,0,0,0,0,0,0
1770,Grays Point,27,1,0,0,0,1,8,1
1771,Great Mackerel Beach,1,0,0,0,0,0,2,0
1772,Great Marlow,0,0,0,0,0,0,0,0
1773,Green Cape,0,0,0,0,0,0,0,0
1774,Green Creek,0,0,0,0,0,0,0,0
1775,Green Forest,0,0,0,0,0,0,0,0
1776,Green Gully,0,0,0,0,0,0,0,0
1777,Green Hills,0,0,0,0,0,0,0,0
1778,Green Pigeon,0,0,0,0,0,0,1,0
1779,Green Point,42,2,0,4,1,7,3,5
1780,Green Valley,42,3,3,4,1,15,3,1
1781,Greenacre,45,14,3,11,38,33,0,23
1782,Greendale,0,0,0,0,0,0,0,0
1783,Greenethorpe,0,1,0,0,0,0,0,1
1784,Greenfield Park,25,1,1,2,0,7,0,0
1785,Greengrove,1,0,0,0,0,0,0,0
1786,Greenhill,1,0,0,0,0,0,0,0
1787,Greenhills Beach,0,0,0,0,0,0,0,0
1788,Greenlands,0,0,0,0,0,0,0,0
1789,Greenleigh,0,0,0,0,0,0,0,0
1790,Greenridge,0,0,0,0,0,0,0,0
1791,Greenwell Point,14,1,0,1,1,3,0,0
1792,Greenwich,13,6,0,2,0,3,0,0
1793,Greenwich Park,0,0,0,0,0,0,0,0
1794,Greg Greg,0,0,0,0,0,0,0,0
1795,Gregadoo,0,0,0,0,0,0,0,0
1796,Gregory Hills,19,6,2,8,12,20,20,5
1797,Greigs Flat,4,0,0,0,0,0,0,0
1798,Grenfell,1,2,0,2,3,5,0,3
1799,Gresford,0,0,0,0,0,1,0,0
1800,Greta,15,3,1,3,0,8,0,1
1801,Greta Main,2,0,0,0,0,0,0,0
1802,Grevillia,0,0,0,0,0,0,0,0
1803,Greystanes,18,9,1,15,2,23,1,0
1804,Griffith,15,17,6,26,44,43,9,39
1805,Griffith Dc,0,0,0,0,0,0,0,0
1806,Griffith East,0,0,0,0,0,0,0,0
1807,Grogan,0,0,0,0,0,0,0,0
1808,Grong Grong,2,1,0,0,0,0,9,0
1809,Grose Vale,9,0,0,1,0,0,1,0
1810,Grose Wold,1,0,0,0,1,0,0,0
1811,Grosses Plain,0,0,0,0,0,0,0,0
1812,Growee,0,0,0,0,0,0,0,0
1813,Guerilla Bay,0,0,0,0,0,0,0,0
1814,Guildford,51,6,3,23,18,32,0,7
1815,Guildford West,33,0,1,3,3,6,1,3
1816,Gulargambone,1,0,0,0,0,0,0,0
1817,Gulf Creek,0,0,0,0,0,0,0,0
1818,Gulgong,2,3,1,2,3,5,0,0
1819,Gulmarrad,0,0,0,0,0,0,0,0
1820,Gum Flat,0,0,0,0,0,0,0,0
1821,Gum Scrub,0,0,0,0,0,0,0,0
1822,Gumbalie,0,0,0,0,0,0,0,0
1823,Gumble,0,0,0,0,0,0,0,0
1824,Gumly Gumly,2,2,0,0,1,3,0,0
1825,Gumma,0,0,0,0,0,0,0,0
1826,Gunbar,0,0,0,0,0,0,0,0
1827,Gundagai,2,4,1,1,2,11,0,5
1828,Gundamulda,0,0,0,0,0,0,0,0
1829,Gundaroo,0,4,0,0,0,5,0,0
1830,Gundary,0,0,0,0,0,0,0,0
1831,Gunderbooka,0,0,0,0,0,0,0,0
1832,Gunderman,0,1,0,0,0,0,0,0
1833,Gundy,0,0,0,0,0,0,0,0
1834,Gungal,0,0,0,0,0,0,0,0
1835,Gungalman,0,0,0,0,0,0,0,0
1836,Gunnedah,22,9,3,9,24,25,3,9
1837,Gunning,1,2,0,1,2,2,0,0
1838,Gunning Gap,0,0,0,0,0,0,0,0
1839,Gunningbland,0,0,0,0,0,0,0,0
1840,Gunningrah,0,0,0,0,0,0,0,0
1841,Guntawang,0,0,0,0,0,0,0,0
1842,Gurley,0,0,0,0,0,0,0,0
1843,Gurnang,0,0,0,0,0,0,0,0
1844,Gurranang,0,0,0,0,0,0,0,0
1845,Gurrundah,0,0,0,0,0,0,0,0
1846,Guyong,0,0,0,0,0,0,0,0
1847,Guyra,1,5,0,2,4,3,0,2
1848,Gwabegar,0,0,0,0,0,1,0,0
1849,Gwandalan,16,3,1,3,3,1,0,0
1850,Gwynneville,15,3,0,1,0,9,0,1
1851,Gymea,35,14,2,9,0,35,2,5
1852,Gymea Bay,21,2,0,1,1,2,5,0
1853,Haberfield,22,9,3,6,4,21,0,5
1854,Hacks Ferry,0,0,0,0,0,0,0,0
1855,Halekulani,16,1,0,0,0,0,0,0
1856,Halfway Creek,8,1,0,0,0,0,8,0
1857,Hallidays Point,0,2,0,0,0,4,0,0
1858,Halloran,1,0,0,0,0,0,0,0
1859,Halls Creek,0,0,0,0,0,0,0,0
1860,Hallsville,0,0,0,0,0,0,0,0
1861,Halton,0,0,0,0,0,0,0,0
1862,Hambledon Hill,0,0,0,0,0,0,0,0
1863,Hamilton,0,9,14,11,2,13,0,0
1864,Hamilton Dc,0,0,0,0,0,0,0,0
1865,Hamilton East,3,1,0,0,1,0,0,0
1866,Hamilton North,6,1,0,0,1,0,12,2
1867,Hamilton South,23,0,3,4,0,2,5,1
1868,Hamilton Valley,0,0,0,0,1,0,0,0
1869,Hamlyn Terrace,36,1,0,3,0,0,5,0
1870,Hammondville,3,4,0,0,0,6,0,0
1871,Hampden Hall,0,0,0,0,0,0,0,0
1872,Hampton,0,0,0,0,0,1,0,0
1873,Hanging Rock,0,0,0,0,0,0,0,0
1874,Hanleys Creek,0,0,0,0,0,0,0,0
1875,Hannam Vale,0,0,0,0,0,1,0,0
1876,Hanwood,1,0,0,0,0,0,0,0
1877,Harden,2,3,1,0,5,6,2,3
1878,Hardys Bay,3,0,0,0,0,3,3,0
1879,Harefield,0,0,0,0,0,1,0,0
1880,Hargraves,0,0,0,0,0,0,0,0
1881,Harolds Cross,0,0,0,0,0,0,0,0
1882,Harparary,0,0,0,0,0,0,0,0
1883,Harpers Hill,3,0,0,0,0,0,0,0
1884,Harrington,0,3,0,2,3,10,0,1
1885,Harrington Park,29,1,1,3,0,8,2,0
1886,Harris Park,18,2,10,6,0,33,17,2
1887,Hartley,0,3,0,0,0,2,0,0
1888,Hartley Vale,0,0,0,0,0,1,0,0
1889,Hartwood,0,0,0,0,0,0,0,0
1890,Hartys Plains,0,0,0,0,0,0,0,0
1891,Harwood,1,0,0,0,0,1,0,0
1892,Hassall Grove,23,1,1,2,0,4,0,0
1893,Hassans Walls,0,0,0,0,0,0,1,0
1894,Hastings Point,6,2,0,1,0,3,9,0
1895,Hat Head,0,0,0,0,0,0,2,0
1896,Hatfield,0,0,0,0,0,0,0,0
1897,Havilah,0,0,0,0,0,0,0,0
1898,Hawkesbury Heights,7,0,0,0,0,0,1,0
1899,Hawks Nest,1,3,0,1,0,4,0,1
1900,Hay,0,0,0,0,0,0,0,0
1901,Hay South,0,0,0,0,0,0,0,0
1902,Hayes Gap,0,0,0,0,0,0,0,0
1903,Haymarket,18,39,7,26,1,55,0,30
1904,Haystack,0,0,0,0,0,0,0,0
1905,Hayters Hill,0,0,0,0,0,0,1,0
1906,Haywards Bay,1,0,0,0,0,2,5,0
1907,Hazelbrook,34,3,1,2,0,5,0,1
1908,Hazelgrove,0,0,0,0,0,0,0,0
1909,Heathcote,43,5,1,1,1,0,1,1
1910,Heatherbrae,14,5,0,0,13,12,0,0
1911,Hebden,0,0,0,0,0,0,0,0
1912,Hebersham,26,0,0,0,1,1,0,0
1913,Heckenberg,24,0,0,2,0,3,0,0
1914,Heddon Greta,12,0,0,3,0,5,0,0
1915,Heifer Station,0,0,0,0,0,0,0,0
1916,Helensburgh,59,5,3,8,10,14,0,2
1917,Henley,3,0,0,0,0,0,0,0
1918,Henty,0,1,0,1,2,0,1,0
1919,Hereford Hall,0,0,0,0,0,0,0,0
1920,Hermidale,1,0,0,0,0,0,0,0
1921,Hermitage Flat,3,0,0,0,0,0,0,0
1922,Hernani,0,0,0,0,0,0,0,0
1923,Herons Creek,0,0,0,0,0,0,0,0
1924,Hexham,0,1,0,0,3,2,0,0
1925,Hickeys Creek,0,0,0,0,0,0,0,0
1926,High Range,0,0,0,0,0,0,0,0
1927,Higher Macdonald,0,0,0,0,0,0,0,0
1928,Highfields,0,0,0,0,0,0,0,0
1929,Hill End,0,1,0,0,0,2,25,0
1930,Hill Top,9,0,0,1,1,2,0,1
1931,Hilldale,1,0,0,0,0,0,0,0
1932,Hillgrove,0,0,0,0,0,0,0,0
1933,Hillsborough,2,0,0,0,0,1,0,0
1934,Hillsdale,6,2,2,1,6,9,0,1
1935,Hillston,0,0,0,0,0,0,0,0
1936,Hillville,0,0,0,0,0,0,0,0
1937,Hillvue,1,2,0,1,0,6,0,1
1938,Hinchinbrook,38,1,3,4,0,6,0,0
1939,Hinton,0,0,0,0,0,0,0,0
1940,Hmas Albatross,0,0,0,0,0,0,0,0
1941,Hmas Creswell,0,0,0,0,0,0,0,0
1942,Hmas Platypus,0,0,0,0,0,0,0,0
1943,Hmas Rushcutters,0,0,0,0,0,0,0,0
1944,Hmas Waterhen,0,0,0,0,0,0,0,0
1945,Hmas Watson,0,0,0,0,0,0,0,0
1946,Hobartville,11,0,0,2,0,1,0,0
1947,Hobbys Yards,0,0,0,0,0,0,0,0
1948,Hogarth Range,0,1,0,0,0,0,2,0
1949,Holbrook,2,5,0,0,0,8,0,1
1950,Holgate,2,1,0,0,0,1,0,0
1951,Hollisdale,0,0,0,0,0,0,0,0
1952,Hollydeen,0,0,0,0,0,0,0,0
1953,Holmesville,13,0,0,3,0,1,0,0
1954,Holroyd,3,0,0,0,1,1,0,1
1955,Holsworthy,18,1,0,0,1,0,0,1
1956,Holts Flat,0,0,0,0,0,0,0,0
1957,Home Rule,0,0,0,0,0,0,0,0
1958,Homebush,23,8,9,4,10,25,1,50
1959,Homebush South,0,0,0,0,0,0,0,0
1960,Homebush West,8,9,3,3,6,23,7,1
1961,Homeleigh,0,0,0,0,0,0,0,0
1962,Honeybugle,0,0,0,0,0,0,0,0
1963,Hopefield,0,0,0,0,0,0,0,0
1964,Hopkins Creek,0,0,0,0,0,0,0,0
1965,Horningsea Park,20,0,1,2,0,7,4,0
1966,Hornsby,44,37,55,37,17,53,3,56
1967,Hornsby Heights,37,0,0,1,4,2,0,2
1968,Horse Station Creek,0,0,0,0,0,0,0,0
1969,Horseshoe Bend,0,0,0,0,0,0,0,0
1970,Horseshoe Creek,0,0,0,0,0,0,0,0
1971,Horsfield Bay,2,0,0,0,0,0,0,0
1972,Horsley,39,1,0,1,0,0,0,2
1973,Horsley Park,42,4,0,1,1,7,0,2
1974,Hoskinstown,0,0,0,0,0,0,0,0
1975,Hovells Creek,0,0,0,0,0,0,0,0
1976,Howards Grass,0,0,0,0,0,0,0,0
1977,Howell,0,0,0,0,0,0,0,0
1978,Howes Valley,0,0,0,0,0,0,3,0
1979,Howick,0,0,0,0,0,0,0,0
1980,Howlong,3,2,0,1,2,4,0,0
1981,Hoxton Park,17,2,0,3,3,6,0,1
1982,Hume,0,0,0,0,0,0,0,0
1983,Humula,0,0,0,0,0,0,0,0
1984,Hungerford,0,0,0,0,0,0,0,0
1985,Hunters Hill,41,9,4,10,2,21,2,3
1986,Hunterview,13,0,0,0,0,0,0,0
1987,Huntingdon,0,0,0,0,0,0,0,0
1988,Huntingwood,13,0,0,1,2,1,1,0
1989,Huntley,0,0,0,0,0,0,0,0
1990,Huntleys Cove,0,1,0,0,0,1,1,0
1991,Huntleys Point,4,0,0,0,0,0,0,0
1992,Huonbrook,0,0,0,0,0,0,1,0
1993,Hurlstone Park,15,5,3,9,1,6,6,1
1994,Hurstville,45,32,45,46,10,53,1,42
1995,Hurstville Grove,17,0,0,0,0,0,4,1
1996,Hurstville Westfield,0,0,0,0,0,0,0,0
1997,Huskisson,2,13,0,2,10,25,0,6
1998,Hyams Beach,2,1,0,0,0,1,0,0
1999,Hyland Park,0,0,0,0,0,0,0,0
2000,Hyndmans Creek,0,0,0,0,0,0,0,0
2001,Ilarwill,2,0,0,0,0,0,0,0
2002,Ilford,0,0,0,0,0,0,0,0
2003,Illabo,0,0,0,0,0,0,0,0
2004,Illaroo,0,0,0,0,0,0,0,0
2005,Illawong,25,1,2,6,0,5,0,0
2006,Iluka,1,3,0,2,0,7,0,1
2007,Indi,0,0,0,0,0,0,0,0
2008,Ingebirah,0,0,0,0,0,0,0,0
2009,Ingleburn,46,17,6,12,57,39,0,18
2010,Ingleside,8,1,0,0,0,1,0,0
2011,Innes View,0,0,0,0,0,0,0,0
2012,Inverell,6,14,9,10,45,23,0,15
2013,Invergordon,0,0,0,0,0,0,0,0
2014,Invergowrie,0,0,0,0,0,0,0,0
2015,Iron Gates,0,0,0,0,0,0,0,0
2016,Iron Pot Creek,0,0,0,0,0,0,1,0
2017,Ironbark,0,0,0,0,0,0,0,0
2018,Ironmungy,0,0,0,0,0,0,0,0
2019,Irvington,0,0,0,0,0,0,0,0
2020,Irymple,0,0,0,0,0,0,0,0
2021,Isabella,0,0,0,0,0,0,0,0
2022,Islington,0,4,2,6,10,4,0,8
2023,Ivanhoe,0,0,0,0,0,0,0,0
2024,Jackadgery,3,0,0,0,0,0,0,0
2025,Jacks Creek,0,0,0,0,0,0,0,0
2026,Jacksons Flat,0,0,0,0,0,0,0,0
2027,Jacky Bulbin Flat,0,1,0,0,0,0,1,0
2028,Jagumba,0,0,0,0,0,0,0,0
2029,Jagungal Wilderness,0,0,0,0,0,0,0,0
2030,Jamberoo,16,2,0,1,1,4,0,0
2031,James Creek,0,0,0,0,0,0,0,0
2032,Jamisontown,22,9,1,2,32,20,0,8
2033,Jannali,8,4,6,12,2,17,1,4
2034,Jaspers Brush,0,0,0,0,0,0,0,0
2035,Jaunter,0,0,0,0,0,0,0,0
2036,Jeir,3,0,0,0,0,0,0,0
2037,Jellat Jellat,2,0,0,0,0,0,0,0
2038,Jemalong,0,0,0,0,0,0,1,0
2039,Jembaicumbene,0,0,0,0,0,0,0,0
2040,Jenolan,0,1,0,0,0,1,0,0
2041,Jeogla,0,0,0,0,0,0,0,0
2042,Jerangle,0,0,0,0,0,0,0,0
2043,Jeremadra,0,0,0,0,0,0,0,0
2044,Jeremy,0,0,0,0,0,0,0,0
2045,Jerilderie,2,1,0,0,1,3,0,0
2046,Jerrabattgulla,0,0,0,0,0,0,0,0
2047,Jerrabomberra,10,3,2,2,1,6,0,1
2048,Jerrara,1,0,0,0,0,0,0,0
2049,Jerrawa,1,0,0,0,0,0,0,0
2050,Jerrawangala,0,0,0,0,0,0,0,0
2051,Jerrong,0,0,0,0,0,0,0,0
2052,Jerrys Plains,0,1,0,0,0,1,3,0
2053,Jerseyville,0,0,0,0,0,0,0,0
2054,Jervis Bay,0,0,0,0,0,0,0,0
2055,Jesmond,15,6,3,4,1,18,0,6
2056,Jewells,14,2,0,1,0,4,0,1
2057,Jews Lagoon,0,0,0,0,0,0,0,0
2058,Jiggi,0,0,0,0,0,0,0,0
2059,Jilliby,50,1,0,0,0,1,2,0
2060,Jimenbuen,0,0,0,0,0,0,0,0
2061,Jincumbilly,0,0,0,0,0,0,0,0
2062,Jindabyne,1,15,2,7,7,39,0,10
2063,Jinden,0,0,0,0,0,0,0,0
2064,Jindera,0,0,0,1,4,1,0,1
2065,Jingellic,1,0,0,0,0,1,0,0
2066,Jingera,0,0,0,0,0,0,0,0
2067,Joadja,0,0,0,0,0,0,0,0
2068,Joes Box,0,0,0,0,0,0,0,0
2069,Johns River,1,1,0,0,1,1,0,0
2070,Jolly Nose,0,1,0,0,0,0,0,0
2071,Jones Bridge,0,0,0,0,0,0,0,0
2072,Jones Creek,0,0,0,0,0,0,0,0
2073,Jones Island,0,0,0,0,0,0,0,0
2074,Jordan Springs,17,2,1,4,1,7,1,1
2075,Judds Creek,0,0,0,0,0,0,0,0
2076,Jugiong,0,2,0,0,0,3,0,0
2077,Junction Hill,3,0,0,0,0,1,5,1
2078,Junee,8,5,1,3,4,9,0,0
2079,Junee Reefs,0,0,0,0,0,0,0,0
2080,Kahibah,9,1,0,7,0,3,0,0
2081,Kains Flat,0,0,0,0,0,0,0,0
2082,Kalang,0,0,0,0,0,0,0,0
2083,Kalaru,10,1,0,0,1,2,0,0
2084,Kalkite,0,0,0,0,0,0,0,0
2085,Kamarah,0,0,0,0,0,0,0,0
2086,Kameruka,0,0,0,0,0,0,0,0
2087,Kanahooka,28,1,0,2,0,1,0,2
2088,Kanangra,0,0,0,0,0,0,0,0
2089,Kandos,1,2,0,0,3,1,0,2
2090,Kangaloon,1,0,0,0,0,0,0,0
2091,Kangaroo Creek,0,0,0,0,0,0,0,0
2092,Kangaroo Point,0,0,0,0,0,0,0,0
2093,Kangaroo Valley,6,4,0,2,0,7,14,2
2094,Kangaroobie,0,0,0,0,0,0,0,0
2095,Kangiara,0,0,0,0,0,0,0,0
2096,Kangy Angy,6,0,0,0,0,0,0,0
2097,Kanimbla,0,0,0,0,0,0,0,0
2098,Kanoona,0,0,0,0,0,0,0,0
2099,Kanwal,32,2,2,3,3,6,0,1
2100,Kapooka,0,1,0,0,0,0,0,0
2101,Kaputar,0,0,0,0,0,0,0,0
2102,Karaak Flat,0,0,0,0,0,0,0,0
2103,Karabar,27,1,1,0,0,3,0,0
2104,Karangi,0,0,0,0,0,0,0,0
2105,Kareela,23,1,1,3,0,4,0,0
2106,Kariong,32,1,1,6,5,5,1,1
2107,Kars Springs,0,0,0,0,0,0,0,0
2108,Karuah,2,3,0,0,1,7,0,0
2109,Katoomba,59,31,5,9,23,60,2,17
2110,Katoomba Dc,0,0,0,0,0,0,0,0
2111,Kayuga,0,0,0,0,0,0,0,0
2112,Kearns,15,0,1,4,1,3,0,0
2113,Kearsley,9,1,0,1,1,2,0,0
2114,Keepit,0,0,0,0,0,1,0,0
2115,Keera,0,0,0,0,0,0,0,0
2116,Keerrong,1,0,0,0,0,0,0,0
2117,Keinbah,0,0,0,0,0,0,0,0
2118,Keiraville,25,4,1,5,1,9,0,1
2119,Keith Hall,0,0,0,0,0,0,0,0
2120,Kelgoola,0,0,0,0,0,0,0,0
2121,Kellys Plains,0,0,0,0,0,0,0,0
2122,Kellyville,46,10,9,18,3,29,3,4
2123,Kellyville Ridge,10,3,6,3,0,4,3,1
2124,Kelso,5,4,0,1,8,11,1,3
2125,Kelvin,0,0,0,0,0,0,0,0
2126,Kembla Grange,8,0,0,0,4,1,4,0
2127,Kembla Heights,4,0,0,0,0,1,1,0
2128,Kemps Creek,12,2,0,0,7,5,3,0
2129,Kempsey,6,15,3,7,22,22,0,10
2130,Kendall,0,2,0,0,1,2,0,0
2131,Kenebri,0,0,0,0,0,0,0,0
2132,Kennaicle Creek,0,0,0,0,0,0,0,0
2133,Kensington,22,19,7,2,3,34,0,2
2134,Kenthurst,33,3,0,1,6,4,2,1
2135,Kentlyn,10,0,0,0,0,0,1,0
2136,Kentucky,0,0,0,0,0,0,0,0
2137,Kentucky South,0,0,0,0,0,0,0,0
2138,Kerewong,0,0,0,0,0,0,0,0
2139,Keri Keri,0,0,0,0,0,0,0,0
2140,Kerrabee,0,0,0,0,0,1,0,0
2141,Kerrigundi,0,0,0,0,0,0,0,0
2142,Kerrs Creek,0,0,0,0,0,0,0,0
2143,Kew,0,0,0,0,0,0,0,0
2144,Keybarbin,0,0,0,0,0,0,0,0
2145,Khancoban,0,2,0,0,0,0,0,0
2146,Khatambuhl,0,0,0,0,0,0,0,0
2147,Kia Ora,0,0,0,0,0,0,0,0
2148,Kiacatoo,0,0,0,0,0,0,0,0
2149,Kiah,0,0,0,0,0,0,0,0
2150,Kiama,31,24,11,12,8,45,3,22
2151,Kiama Downs,28,2,0,4,0,3,11,2
2152,Kiama Heights,11,0,0,0,0,0,3,0
2153,Kianga,4,1,0,0,0,1,0,0
2154,Kiar,3,0,0,0,0,0,0,0
2155,Kickabil,0,0,0,0,0,0,0,0
2156,Kielvale,0,0,0,0,0,0,0,0
2157,Kikiamah,0,0,0,0,0,0,0,0
2158,Kikoira,0,0,0,0,0,0,0,0
2159,Kilaben Bay,9,0,0,0,0,0,0,0
2160,Kilgin,0,0,0,0,0,0,0,0
2161,Kilgra,1,0,0,0,0,0,0,0
2162,Killabakh,0,0,0,0,0,0,0,0
2163,Killara,29,2,0,3,4,3,0,0
2164,Killarney Heights,12,4,1,1,0,6,6,2
2165,Killarney Vale,30,3,2,8,0,6,4,1
2166,Killawarra,0,0,0,0,0,0,0,0
2167,Killcare,2,2,0,1,1,5,1,2
2168,Killcare Heights,6,0,0,0,0,1,1,0
2169,Killiekrankie,0,0,0,0,0,0,0,0
2170,Killimicat,0,0,0,0,0,1,0,0
2171,Killingworth,11,0,0,0,1,0,0,0
2172,Killongbutta,0,0,0,0,0,0,0,0
2173,Kimbriki,0,0,0,0,0,0,0,0
2174,Kinchela,1,0,0,0,0,0,0,0
2175,Kincumber,51,9,7,9,3,18,0,1
2176,Kincumber South,4,1,0,0,1,0,2,0
2177,Kindee,0,0,0,0,0,0,0,0
2178,Kindervale,0,0,0,0,0,0,0,0
2179,King Creek,1,0,0,0,1,0,0,0
2180,Kingfisher Shores,3,0,0,0,0,0,0,0
2181,Kinghorne,0,0,0,0,0,0,0,0
2182,Kings Forest,0,0,0,0,0,0,0,0
2183,Kings Hill,0,0,0,0,0,0,0,0
2184,Kings Langley,45,3,3,5,2,12,0,2
2185,Kings Park,4,7,0,0,30,0,1,0
2186,Kings Plains,0,0,0,0,0,0,1,1
2187,Kings Point,0,0,0,0,2,0,0,0
2188,Kingscliff,33,17,2,12,1,41,1,14
2189,Kingsdale,0,0,0,0,0,0,0,0
2190,Kingsdene,0,0,0,0,0,0,0,0
2191,Kingsford,23,10,7,10,7,56,0,3
2192,Kingsgate,0,0,0,0,0,0,0,0
2193,Kingsgrove,43,12,7,8,15,34,0,4
2194,Kingsgrove Dc,0,0,0,0,0,0,0,0
2195,Kingsland,0,0,0,0,0,0,0,0
2196,Kingstown,0,0,0,0,0,0,0,0
2197,Kingsvale,0,0,0,0,0,0,2,0
2198,Kingsway West,0,0,0,0,0,0,0,0
2199,Kingswood,44,8,2,2,18,26,2,1
2200,Kinvara,0,0,0,0,0,0,0,0
2201,Kioloa,3,1,0,0,0,2,0,0
2202,Kiora,0,0,0,0,0,0,0,0
2203,Kippara,0,0,0,0,0,0,0,0
2204,Kippaxs,0,0,0,0,0,0,0,0
2205,Kippenduff,0,0,0,0,0,0,0,0
2206,Kirkconnell,0,0,0,0,0,0,1,0
2207,Kirkham,4,0,0,0,0,0,0,0
2208,Kirrawee,36,15,5,7,55,29,1,8
2209,Kirrawee Dc,0,0,0,0,0,0,0,0
2210,Kirribilli,3,8,1,2,0,25,0,1
2211,Kitchener,0,0,0,0,0,0,0,0
2212,Kiwarrak,0,1,0,0,0,1,0,0
2213,Klori,4,0,0,0,0,0,0,0
2214,Knights Hill,0,0,0,0,0,0,0,0
2215,Knockrow,0,1,0,0,0,1,1,0
2216,Knorrit Flat,0,0,0,0,0,0,0,0
2217,Knorrit Forest,0,0,0,0,0,0,0,0
2218,Kogarah,42,22,25,26,18,55,0,6
